precinct,gen_dem_CLINTON,gen_ind_CASTLE,gen_ind_FOX,gen_ind_FUENTE,gen_ind_HOEFLING,gen_ind_JOHNSON,gen_ind_KENNEDY,gen_ind_KOTLIKOFF,gen_ind_MCMULLIN,gen_ind_SCHOENKE,gen_ind_SMITH,gen_ind_STEIN,gen_rep_TRUMP,gen_unk_LIMBAUGH
ANDERSONROCKY TOP,91.0,0.0,0.0,4.0,0.0,14.0,2.0,0.0,0.0,0.0,4.0,3.0,303.0,0.0
BEDFORDEARLY VOTING - WRITE-INS,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
BLOUNTPROSPECT,270.0,2.0,0.0,6.0,0.0,39.0,1.0,0.0,6.0,0.0,8.0,7.0,1286.0,0.0
BRADLEYEARLY VOTING - WRITE-INS,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0
CAMPBELL2-2 EAST LAFOLLETTE,185.0,0.0,0.0,5.0,0.0,13.0,1.0,0.0,0.0,0.0,7.0,8.0,542.0,0.0
CAMPBELL2-3 LAFOLLETTE ES,190.0,3.0,0.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,874.0,0.0
CANNONEARLY VOTING - WRITE-INS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
CARTEREARLY VOTING - WRITE-INS,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
CHESTER4-1 WEST CHESTER - CITY,152.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,9.0,0.0,3.0,2.0,589.0,0.0
CHESTER5-1 EAST CHESTER - CITY,249.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,325.0,0.0
COFFEE17 NATIONAL GUARD ARMORY,183.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0,2.0,285.0,0.0
CROCKETT01,47.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,350.0,0.0
CROCKETT02,70.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,384.0,0.0
CROCKETT03,112.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,332.0,0.0
CROCKETT04,69.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,365.0,0.0
CROCKETT05,242.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0
CROCKETT06,89.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,1.0,1.0,403.0,0.0
CROCKETT07,125.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,244.0,0.0
CROCKETT08,84.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,1.0,427.0,0.0
CROCKETT09,106.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,0.0
CUMBERLANDEARLY VOTING - WRITE-INS,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
DAVIDSON1-01,581.0,3.0,0.0,5.0,0.0,55.0,5.0,0.0,7.0,0.0,5.0,15.0,1436.0,0.0
DAVIDSON1-02,1886.0,0.0,0.0,5.0,0.0,9.0,5.0,0.0,1.0,0.0,1.0,6.0,36.0,0.0
DAVIDSON1-03,225.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,4.0,0.0,0.0,4.0,627.0,0.0
DAVIDSON1-04,1530.0,1.0,0.0,3.0,0.0,170.0,3.0,0.0,22.0,0.0,5.0,32.0,1966.0,0.0
DAVIDSON1-05,571.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,10.0,122.0,0.0
DAVIDSON1-06,1108.0,0.0,0.0,3.0,0.0,77.0,3.0,0.0,2.0,0.0,2.0,23.0,161.0,0.0
DAVIDSON1-07,1002.0,0.0,0.0,2.0,0.0,57.0,1.0,0.0,2.0,0.0,1.0,20.0,283.0,0.0
DAVIDSON1-08,809.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,5.0,0.0,0.0,16.0,124.0,0.0
DAVIDSON1-09,1117.0,0.0,0.0,1.0,0.0,49.0,0.0,0.0,2.0,0.0,4.0,13.0,429.0,0.0
DAVIDSON1-10,187.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,1.0,0.0,3.0,0.0,507.0,0.0
DAVIDSON1-11,1151.0,2.0,0.0,7.0,0.0,110.0,2.0,0.0,12.0,0.0,9.0,21.0,1373.0,0.0
DAVIDSON1-12,786.0,1.0,0.0,6.0,0.0,70.0,1.0,0.0,10.0,0.0,7.0,15.0,915.0,0.0
DAVIDSON1-13,808.0,0.0,0.0,4.0,0.0,46.0,2.0,0.0,3.0,0.0,0.0,26.0,339.0,0.0
DAVIDSON1-14,1167.0,1.0,0.0,4.0,0.0,93.0,5.0,0.0,2.0,0.0,11.0,21.0,945.0,0.0
DAVIDSON1-15,1209.0,0.0,0.0,7.0,0.0,109.0,0.0,0.0,4.0,0.0,8.0,28.0,1208.0,0.0
DAVIDSON1-16,405.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,2.0,0.0,1.0,10.0,187.0,0.0
DAVIDSON1-17,1053.0,0.0,0.0,5.0,0.0,50.0,2.0,0.0,13.0,0.0,6.0,18.0,186.0,0.0
DAVIDSON1-18,113.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0
DAVIDSON1-19,1172.0,0.0,0.0,2.0,0.0,116.0,4.0,0.0,8.0,0.0,2.0,28.0,716.0,0.0
DAVIDSON1-20,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0
DAVIDSON1-21,1254.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,12.0,15.0,0.0
DAVIDSON1-22,750.0,0.0,0.0,2.0,0.0,67.0,3.0,0.0,4.0,0.0,4.0,13.0,845.0,0.0
DAVIDSON1-23,1255.0,0.0,0.0,1.0,0.0,116.0,5.0,0.0,14.0,0.0,3.0,18.0,1316.0,0.0
DAVIDSON1-24,1488.0,1.0,0.0,3.0,0.0,128.0,2.0,0.0,20.0,0.0,7.0,28.0,570.0,0.0
DAVIDSON1-25,1381.0,0.0,0.0,3.0,0.0,149.0,0.0,1.0,15.0,0.0,2.0,11.0,969.0,0.0
DAVIDSON1-26,982.0,0.0,0.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,7.0,10.0,301.0,0.0
DAVIDSON1-27,945.0,0.0,0.0,7.0,1.0,66.0,1.0,0.0,8.0,0.0,6.0,20.0,604.0,0.0
DAVIDSON1-28,1343.0,0.0,0.0,8.0,0.0,43.0,4.0,0.0,5.0,0.0,7.0,13.0,503.0,0.0
DAVIDSON1-29,556.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,3.0,6.0,268.0,0.0
DAVIDSON1-30,516.0,1.0,0.0,2.0,0.0,29.0,1.0,0.0,3.0,0.0,5.0,21.0,271.0,0.0
DAVIDSON1-31,597.0,0.0,0.0,2.0,0.0,28.0,2.0,0.0,2.0,0.0,3.0,13.0,185.0,0.0
DAVIDSON1-32,1794.0,0.0,0.0,4.0,0.0,34.0,3.0,0.0,2.0,0.0,5.0,18.0,353.0,0.0
DAVIDSON1-33,67.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,188.0,0.0
DAVIDSON1-34,1276.0,0.0,0.0,0.0,0.0,134.0,1.0,0.0,11.0,0.0,1.0,16.0,1149.0,0.0
DAVIDSON1-35,912.0,0.0,0.0,4.0,0.0,117.0,3.0,0.0,5.0,0.0,4.0,15.0,1231.0,0.0
DAVIDSON2-01,157.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,3.0,302.0,0.0
DAVIDSON2-02,1663.0,0.0,0.0,4.0,0.0,15.0,3.0,0.0,1.0,0.0,1.0,8.0,91.0,0.0
DAVIDSON2-03,77.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,106.0,0.0
DAVIDSON2-04,701.0,2.0,0.0,4.0,0.0,72.0,1.0,0.0,8.0,0.0,3.0,12.0,439.0,0.0
DAVIDSON2-05,1516.0,0.0,0.0,4.0,0.0,71.0,2.0,0.0,5.0,0.0,3.0,35.0,190.0,0.0
DAVIDSON2-06,1599.0,0.0,0.0,2.0,0.0,103.0,0.0,0.0,11.0,0.0,3.0,32.0,323.0,0.0
DAVIDSON2-07,878.0,0.0,0.0,3.0,0.0,35.0,2.0,0.0,9.0,0.0,1.0,23.0,313.0,0.0
DAVIDSON2-08,765.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,3.0,0.0,0.0,13.0,216.0,0.0
DAVIDSON2-09,628.0,0.0,0.0,1.0,0.0,22.0,1.0,0.0,0.0,0.0,2.0,14.0,296.0,0.0
DAVIDSON2-10,51.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,164.0,0.0
DAVIDSON2-11,897.0,0.0,0.0,4.0,0.0,93.0,6.0,0.0,8.0,0.0,4.0,12.0,1673.0,0.0
DAVIDSON2-12,1379.0,0.0,0.0,2.0,0.0,138.0,2.0,0.0,13.0,0.0,14.0,17.0,1793.0,1.0
DAVIDSON2-13,256.0,0.0,0.0,1.0,0.0,23.0,1.0,0.0,0.0,0.0,3.0,5.0,171.0,0.0
DAVIDSON2-14,846.0,0.0,0.0,5.0,0.0,72.0,5.0,0.0,7.0,0.0,5.0,26.0,1126.0,0.0
DAVIDSON2-15,717.0,0.0,0.0,2.0,1.0,93.0,2.0,0.0,8.0,0.0,7.0,16.0,811.0,0.0
DAVIDSON2-16,242.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,2.0,0.0,1.0,7.0,156.0,0.0
DAVIDSON2-17,603.0,0.0,0.0,4.0,0.0,22.0,2.0,0.0,2.0,0.0,1.0,11.0,116.0,0.0
DAVIDSON2-18,578.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,5.0,0.0,2.0,7.0,150.0,0.0
DAVIDSON2-19,1026.0,0.0,0.0,2.0,0.0,75.0,1.0,0.0,3.0,0.0,1.0,16.0,258.0,0.0
DAVIDSON2-20,759.0,0.0,0.0,3.0,0.0,99.0,2.0,0.0,8.0,0.0,2.0,22.0,374.0,0.0
DAVIDSON2-21,1642.0,0.0,0.0,1.0,0.0,26.0,4.0,0.0,7.0,0.0,13.0,11.0,139.0,0.0
DAVIDSON2-22,1519.0,1.0,0.0,1.0,0.0,144.0,2.0,0.0,20.0,0.0,7.0,37.0,1140.0,0.0
DAVIDSON2-23,1430.0,0.0,0.0,2.0,0.0,115.0,2.0,0.0,2.0,0.0,8.0,25.0,943.0,0.0
DAVIDSON2-24,845.0,0.0,0.0,5.0,0.0,71.0,1.0,0.0,10.0,0.0,7.0,22.0,516.0,0.0
DAVIDSON2-25,1093.0,0.0,0.0,0.0,0.0,95.0,1.0,0.0,17.0,0.0,2.0,13.0,957.0,0.0
DAVIDSON2-26,868.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,17.0,0.0,5.0,11.0,878.0,0.0
DAVIDSON2-27,895.0,0.0,0.0,1.0,0.0,125.0,1.0,0.0,19.0,0.0,7.0,20.0,728.0,0.0
DAVIDSON2-28,1119.0,0.0,0.0,3.0,0.0,25.0,4.0,0.0,0.0,0.0,5.0,9.0,299.0,0.0
DAVIDSON2-29,1312.0,1.0,0.0,5.0,0.0,57.0,3.0,0.0,1.0,0.0,10.0,18.0,553.0,0.0
DAVIDSON2-30,610.0,0.0,0.0,3.0,0.0,29.0,3.0,0.0,6.0,0.0,4.0,7.0,314.0,0.0
DAVIDSON2-31,1007.0,0.0,0.0,2.0,0.0,71.0,4.0,0.0,5.0,0.0,3.0,13.0,486.0,0.0
DAVIDSON2-32,487.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,2.0,5.0,68.0,0.0
DAVIDSON2-33,1715.0,1.0,0.0,6.0,0.0,49.0,5.0,0.0,1.0,0.0,5.0,22.0,792.0,0.0
DAVIDSON2-34,212.0,0.0,0.0,2.0,0.0,45.0,1.0,0.0,4.0,0.0,0.0,2.0,298.0,0.0
DAVIDSON2-35,176.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,7.0,327.0,0.0
DAVIDSON3-01,3194.0,0.0,0.0,8.0,0.0,32.0,2.0,0.0,1.0,0.0,4.0,28.0,289.0,0.0
DAVIDSON3-02,355.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,44.0,0.0
DAVIDSON3-03,392.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,2.0,0.0,1.0,7.0,126.0,0.0
DAVIDSON3-04,482.0,0.0,0.0,1.0,0.0,37.0,1.0,0.0,6.0,0.0,3.0,9.0,700.0,0.0
DAVIDSON3-05,497.0,0.0,0.0,4.0,0.0,26.0,0.0,0.0,4.0,0.0,1.0,19.0,110.0,0.0
DAVIDSON3-06,834.0,0.0,0.0,6.0,0.0,30.0,4.0,0.0,3.0,0.0,1.0,11.0,116.0,0.0
DAVIDSON3-07,1217.0,0.0,0.0,1.0,0.0,65.0,2.0,0.0,2.0,0.0,4.0,13.0,137.0,0.0
DAVIDSON3-08,1484.0,1.0,0.0,6.0,0.0,74.0,1.0,0.0,8.0,0.0,5.0,31.0,743.0,0.0
DAVIDSON3-09,1617.0,0.0,0.0,4.0,0.0,43.0,3.0,0.0,4.0,0.0,3.0,19.0,779.0,0.0
DAVIDSON3-10,715.0,0.0,0.0,5.0,0.0,52.0,3.0,0.0,5.0,0.0,3.0,6.0,854.0,0.0
DAVIDSON3-11,517.0,0.0,0.0,3.0,0.0,31.0,1.0,0.0,0.0,0.0,5.0,9.0,519.0,0.0
DAVIDSON3-12,767.0,0.0,0.0,7.0,0.0,53.0,3.0,0.0,2.0,0.0,5.0,11.0,586.0,0.0
DAVIDSON3-13,1597.0,0.0,0.0,9.0,0.0,126.0,5.0,0.0,5.0,0.0,5.0,27.0,1182.0,0.0
DAVIDSON3-14,310.0,0.0,0.0,0.0,0.0,23.0,4.0,0.0,0.0,0.0,1.0,8.0,160.0,0.0
DAVIDSON3-15,813.0,0.0,0.0,6.0,0.0,88.0,0.0,0.0,6.0,0.0,9.0,28.0,972.0,0.0
DAVIDSON3-16,2057.0,2.0,0.0,10.0,0.0,202.0,9.0,0.0,18.0,0.0,14.0,57.0,1068.0,0.0
DAVIDSON3-17,670.0,0.0,0.0,1.0,0.0,29.0,1.0,0.0,2.0,0.0,2.0,14.0,114.0,0.0
DAVIDSON3-18,1809.0,1.0,0.0,2.0,0.0,135.0,2.0,0.0,19.0,0.0,2.0,22.0,443.0,0.0
DAVIDSON3-19,982.0,0.0,0.0,1.0,0.0,26.0,1.0,0.0,2.0,0.0,1.0,21.0,78.0,0.0
DAVIDSON3-20,1927.0,0.0,0.0,7.0,0.0,163.0,5.0,0.0,12.0,0.0,9.0,59.0,1214.0,0.0
DAVIDSON3-21,892.0,2.0,0.0,4.0,0.0,24.0,3.0,0.0,3.0,0.0,1.0,11.0,62.0,0.0
DAVIDSON3-22,1296.0,0.0,0.0,3.0,0.0,109.0,1.0,0.0,8.0,0.0,3.0,20.0,1395.0,1.0
DAVIDSON3-23,1122.0,0.0,0.0,4.0,0.0,114.0,0.0,0.0,10.0,0.0,4.0,17.0,975.0,0.0
DAVIDSON3-24,683.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,8.0,0.0,1.0,10.0,398.0,0.0
DAVIDSON3-25,1406.0,0.0,0.0,6.0,0.0,123.0,1.0,0.0,15.0,0.0,3.0,15.0,1111.0,0.0
DAVIDSON3-26,1217.0,0.0,0.0,8.0,0.0,140.0,7.0,0.0,8.0,0.0,12.0,19.0,950.0,0.0
DAVIDSON3-27,913.0,0.0,0.0,4.0,0.0,118.0,3.0,0.0,18.0,0.0,4.0,24.0,835.0,0.0
DAVIDSON3-28,754.0,0.0,0.0,2.0,0.0,26.0,4.0,0.0,1.0,0.0,1.0,7.0,326.0,0.0
DAVIDSON3-29,717.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,6.0,192.0,0.0
DAVIDSON3-30,253.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,2.0,0.0,1.0,9.0,183.0,0.0
DAVIDSON3-31,1394.0,1.0,0.0,3.0,2.0,166.0,7.0,0.0,20.0,0.0,10.0,24.0,1137.0,0.0
DAVIDSON3-32,1078.0,0.0,0.0,2.0,0.0,48.0,4.0,0.0,5.0,0.0,1.0,17.0,363.0,0.0
DAVIDSON3-33,2491.0,0.0,0.0,3.0,0.0,68.0,8.0,0.0,5.0,0.0,7.0,32.0,887.0,0.0
DAVIDSON3-34,1268.0,0.0,0.0,1.0,0.0,134.0,2.0,0.0,7.0,0.0,9.0,20.0,1506.0,0.0
DAVIDSON3-35,1981.0,0.0,0.0,2.0,0.0,185.0,2.0,0.0,11.0,0.0,11.0,40.0,1976.0,0.0
DAVIDSON4-01,86.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,1.0,3.0,209.0,0.0
DAVIDSON4-02,1009.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,9.0,52.0,0.0
DAVIDSON4-03,1986.0,0.0,0.0,0.0,0.0,53.0,4.0,0.0,4.0,0.0,15.0,17.0,569.0,0.0
DAVIDSON4-04,1524.0,0.0,0.0,8.0,0.0,138.0,1.0,0.0,8.0,0.0,8.0,23.0,1671.0,0.0
DAVIDSON4-05,623.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,4.0,0.0,2.0,9.0,39.0,0.0
DAVIDSON4-06,1351.0,0.0,0.0,4.0,0.0,97.0,3.0,0.0,7.0,0.0,7.0,40.0,348.0,0.0
DAVIDSON4-07,1123.0,1.0,0.0,1.0,0.0,76.0,0.0,0.0,13.0,0.0,1.0,29.0,325.0,0.0
DAVIDSON4-08,1008.0,0.0,0.0,5.0,0.0,39.0,5.0,0.0,7.0,0.0,4.0,16.0,641.0,0.0
DAVIDSON4-10,1204.0,0.0,0.0,3.0,0.0,40.0,4.0,0.0,12.0,0.0,3.0,17.0,846.0,0.0
DAVIDSON4-11,518.0,0.0,0.0,1.0,0.0,42.0,2.0,0.0,2.0,0.0,4.0,12.0,484.0,0.0
DAVIDSON4-12,843.0,0.0,0.0,2.0,0.0,67.0,1.0,0.0,4.0,0.0,8.0,18.0,798.0,0.0
DAVIDSON4-13,113.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,105.0,0.0
DAVIDSON4-14,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0
DAVIDSON4-15,520.0,0.0,0.0,2.0,0.0,54.0,1.0,0.0,3.0,0.0,5.0,13.0,440.0,0.0
DAVIDSON4-16,218.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,0.0,8.0,106.0,0.0
DAVIDSON4-17,1316.0,2.0,0.0,2.0,0.0,102.0,1.0,0.0,22.0,0.0,3.0,21.0,375.0,0.0
DAVIDSON4-18,1406.0,0.0,0.0,4.0,0.0,69.0,1.0,0.0,14.0,0.0,7.0,24.0,360.0,1.0
DAVIDSON4-19,739.0,0.0,0.0,4.0,0.0,70.0,1.0,0.0,4.0,0.0,3.0,8.0,279.0,0.0
DAVIDSON4-21,932.0,0.0,0.0,2.0,0.0,121.0,0.0,0.0,11.0,0.0,2.0,22.0,412.0,0.0
DAVIDSON4-22,567.0,1.0,0.0,5.0,0.0,58.0,0.0,0.0,1.0,0.0,2.0,15.0,479.0,0.0
DAVIDSON4-23,627.0,0.0,0.0,2.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,4.0,1024.0,0.0
DAVIDSON4-24,561.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,15.0,0.0,2.0,14.0,145.0,0.0
DAVIDSON4-25,1153.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,17.0,0.0,7.0,21.0,532.0,0.0
DAVIDSON4-26,339.0,0.0,0.0,0.0,0.0,61.0,1.0,0.0,11.0,0.0,3.0,6.0,423.0,0.0
DAVIDSON4-29,1810.0,2.0,0.0,2.0,0.0,79.0,2.0,0.0,6.0,0.0,9.0,18.0,899.0,0.0
DAVIDSON4-30,770.0,0.0,0.0,2.0,0.0,34.0,1.0,0.0,4.0,0.0,8.0,14.0,408.0,0.0
DAVIDSON4-31,1543.0,3.0,0.0,4.0,0.0,130.0,4.0,0.0,19.0,0.0,7.0,24.0,1578.0,0.0
DAVIDSON4-32,1137.0,0.0,0.0,4.0,0.0,37.0,3.0,0.0,2.0,0.0,3.0,18.0,256.0,0.0
DAVIDSON4-33,578.0,2.0,0.0,2.0,0.0,20.0,0.0,0.0,1.0,0.0,2.0,8.0,344.0,0.0
DAVIDSON4-34,793.0,0.0,0.0,2.0,0.0,63.0,4.0,0.0,3.0,0.0,1.0,8.0,850.0,0.0
DAVIDSON4-35,979.0,1.0,0.0,2.0,0.0,94.0,3.0,0.0,11.0,0.0,5.0,17.0,1097.0,0.0
DAVIDSON5-01,1162.0,0.0,0.0,4.0,0.0,11.0,2.0,0.0,2.0,0.0,0.0,6.0,33.0,0.0
DAVIDSON5-02,755.0,0.0,0.0,3.0,0.0,8.0,6.0,0.0,1.0,0.0,0.0,7.0,87.0,0.0
DAVIDSON5-03,2109.0,0.0,0.0,4.0,0.0,20.0,4.0,0.0,2.0,0.0,4.0,15.0,103.0,0.0
DAVIDSON5-05,1305.0,0.0,0.0,1.0,0.0,64.0,2.0,0.0,5.0,0.0,3.0,24.0,126.0,0.0
DAVIDSON5-06,1216.0,0.0,0.0,3.0,0.0,49.0,3.0,0.0,9.0,0.0,2.0,32.0,185.0,0.0
DAVIDSON5-07,829.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,6.0,0.0,7.0,12.0,386.0,0.0
DAVIDSON5-10,521.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,2.0,0.0,4.0,8.0,255.0,0.0
DAVIDSON5-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAVIDSON5-14,853.0,0.0,0.0,4.0,0.0,91.0,3.0,0.0,5.0,0.0,4.0,25.0,703.0,0.0
DAVIDSON5-15,96.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,20.0,0.0
DAVIDSON5-16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAVIDSON5-17,202.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,1.0,6.0,116.0,0.0
DAVIDSON5-18,55.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
DAVIDSON5-19,470.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,3.0,38.0,0.0
DAVIDSON5-23,18.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0
DAVIDSON5-24,943.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,11.0,0.0,1.0,13.0,416.0,0.0
DAVIDSON5-34,972.0,0.0,0.0,2.0,0.0,106.0,0.0,0.0,10.0,0.0,4.0,19.0,1134.0,0.0
DAVIDSON6-03,741.0,0.0,0.0,2.0,0.0,17.0,0.0,0.0,2.0,0.0,4.0,9.0,218.0,0.0
DAVIDSON6-07,687.0,0.0,0.0,4.0,0.0,35.0,4.0,0.0,0.0,0.0,3.0,13.0,330.0,0.0
DAVIDSON6-10,430.0,1.0,0.0,1.0,0.0,26.0,2.0,0.0,2.0,0.0,2.0,9.0,341.0,0.0
DAVIDSON6-17,355.0,1.0,0.0,2.0,0.0,25.0,2.0,0.0,6.0,0.0,4.0,13.0,233.0,0.0
DAVIDSON6-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
DAVIDSON6-24,1334.0,0.0,0.0,2.0,0.0,125.0,4.0,0.0,11.0,0.0,6.0,17.0,956.0,0.0
DAVIDSON7-17,460.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,5.0,0.0,0.0,7.0,143.0,0.0
DAVIDSONABSENTEE,3913.0,1.0,0.0,10.0,0.0,212.0,7.0,0.0,21.0,0.0,37.0,58.0,2194.0,0.0
DAVIDSONEARLY VOTING - WRITE-INS,0.0,66.0,0.0,0.0,2.0,0.0,0.0,1.0,1207.0,0.0,0.0,0.0,0.0,1.0
DAVIDSONPROVISIONAL - WRITE-INS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
DEKALBEARLY VOTING - WRITE-INS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
DICKSON1-1,228.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,7.0,0.0,3.0,4.0,651.0,0.0
DICKSON1-10,441.0,2.0,0.0,4.0,0.0,54.0,1.0,0.0,5.0,0.0,4.0,9.0,1279.0,0.0
DICKSON1-11,460.0,0.0,0.0,3.0,0.0,41.0,2.0,0.0,6.0,0.0,4.0,7.0,839.0,0.0
DICKSON1-12,238.0,3.0,0.0,1.0,0.0,42.0,1.0,0.0,1.0,0.0,2.0,5.0,737.0,0.0
DICKSON1-2,164.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,3.0,0.0,2.0,6.0,567.0,0.0
DICKSON1-3,97.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,0.0
DICKSON1-4,394.0,0.0,0.0,3.0,1.0,32.0,1.0,0.0,3.0,0.0,4.0,8.0,1031.0,0.0
DICKSON1-5,316.0,1.0,0.0,0.0,2.0,44.0,1.0,0.0,2.0,0.0,2.0,9.0,1048.0,0.0
DICKSON1-6,167.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,4.0,5.0,508.0,0.0
DICKSON1-7,349.0,2.0,0.0,4.0,0.0,42.0,6.0,0.0,2.0,0.0,2.0,10.0,1042.0,0.0
DICKSON1-8,411.0,1.0,0.0,3.0,0.0,27.0,0.0,0.0,0.0,0.0,6.0,5.0,693.0,0.0
DICKSON1-9,402.0,0.0,0.0,5.0,0.0,40.0,2.0,0.0,4.0,0.0,5.0,6.0,1039.0,0.0
DICKSON2-1,142.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,571.0,0.0
